film_vote_count,film_popularity,film_budget,film_revenue,film_rating,days_since_film_release,film_runtime_min,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,days_since_album_release,n_tracks,composer_album_count,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,us_score_nominee_count,us_song_nominee_count,bafta_nominee,log_lfm_album_listeners
10657,5.9738,250000000,1236000000,6.859,3216,136,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3200.0,28.0,25,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
10911,5.4017,104000000,410902662,7.0,3055,141,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3053.0,23.0,8,1,0,0,0,0,0,0,0,0,0,2.19722457733622
7858,5.2191,55000000,381545846,6.474,3279,118,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3277.0,19.0,19,0,0,1,1,1,1,0,0,0,0,5.631211781821365
5605,5.0877,11000000,44998252,7.432,3103,107,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,23.0,4,0,1,0,0,0,0,0,0,0,0,4.454347296253507
742,4.7231,125000,8737458,6.916,3159,129,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,21.0,1,1,0,1,0,0,1,0,0,0,0,0.0
5825,4.6787,7000000,40300000,8.0,3221,101,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3221.0,25.0,20,0,0,0,0,0,0,0,0,0,0,3.5263605246161616
1775,4.6241,38000000,25754775,7.454,3053,133,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,18.0,14,0,1,0,0,0,0,0,0,0,0,7.48605261786314
7744,4.5446,58000000,100541806,6.449,3237,104,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,3235.0,16.0,3,0,0,0,0,0,0,0,0,0,0,6.669498089857879
7507,4.4536,80000000,1034800131,6.464,3152,90,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,35.0,8,0,0,0,0,0,0,0,0,0,0,2.079441541679836
2217,4.3094,20000000,96942115,7.493,3256,132,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3317.0,12.0,3,0,0,0,0,0,0,0,0,0,0,9.283869605264298
3873,4.2388,10000000,104223315,6.216,3020,91,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,32.0,2,0,0,0,0,0,0,0,0,0,0,2.4849066497880004
4079,4.1611,40000000,26620002,6.346,3272,146,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,3270.0,18.0,20,0,0,0,0,0,0,0,0,0,0,5.84354441703136
821,4.0647,31000000,280700000,7.457,3201,167,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,5.0,3,0,0,0,0,0,0,0,0,0,0,7.946617563244473
6513,3.9794,30000000,176586701,6.894,3090,118,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3088.0,15.0,5,0,0,0,0,1,1,0,0,0,0,2.6390573296152584
2963,3.9783,17000000,9400000,6.5,3006,89,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2850.0,14.0,6,1,1,1,0,0,1,0,0,0,0,6.501289670540389
1225,3.9424,12000000,27020284,6.107,3068,97,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,13.0,15,0,0,0,0,0,0,0,0,0,0,0.0
1524,3.6481,60000000,197183546,6.352,3236,89,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3317.0,25.0,13,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
3250,3.5122,50000000,216909830,5.4,3114,86,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3317.0,28.0,6,0,1,0,0,0,0,0,0,0,0,1.3862943611198906
3501,3.3878,5000000,16373843,6.967,3257,98,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,14.0,1,0,0,0,0,0,0,0,0,0,0,2.995732273553991
6443,3.1895,4800000,125479266,6.66,3033,97,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3032.0,9.0,21,0,1,0,0,0,0,0,0,0,0,2.079441541679836
3689,3.0509,35000000,47756590,7.3,2959,130,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2913.0,18.0,6,0,1,0,0,0,0,0,3,0,0,7.283448228756631
4011,2.8304,68000000,55003890,5.394,2962,135,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3306.0,14.0,3,0,0,0,0,1,0,0,0,0,0,4.406719247264253
4317,2.7487,3000000,10700000,7.0,3025,121,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3317.0,9.0,25,0,1,0,0,0,0,0,0,0,0,0.6931471805599453
604,2.6831,0,9200168,5.7,3159,106,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3165.0,26.0,2,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
2334,2.6387,35000000,43203413,5.2,3082,119,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,,25.0,24,0,1,0,0,0,0,0,0,0,0,1.3862943611198906
3030,2.5777,30000000,8574339,6.393,3244,141,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,17.0,1,0,0,0,0,0,0,0,0,0,0,2.079441541679836
3176,2.5161,33000000,67200000,6.417,3123,112,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,14.0,16,0,1,0,0,0,0,0,0,0,0,3.8501476017100575
503,2.1112,0,0,5.16,3081,94,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3074.0,17.0,1,0,0,0,1,0,0,0,0,0,0,2.833213344056216
1334,2.0705,10000000,4596705,7.5,3151,105,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3151.0,21.0,25,0,0,0,0,0,0,0,0,0,0,3.9889840465642745
1245,1.8925,11400000,0,6.463,3032,112,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2952.0,26.0,4,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
1687,1.8371,0,9494535,6.75,3081,151,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3018.0,10.0,25,0,0,0,0,0,0,0,0,0,0,0.0
1136,1.8176,6000000,180851,5.3,3144,119,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,3144.0,14.0,25,0,0,1,0,1,1,0,0,0,0,1.9459101490553128
953,1.734,40000000,34200000,5.6,3138,88,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3317.0,10.0,1,0,0,0,1,0,0,0,0,0,0,5.8805329864007
4526,1.6859,18000000,40651864,5.521,3201,110,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,,21.0,19,0,0,0,0,0,0,0,0,0,0,2.772588722239781
1102,1.5689,5700000,1500000,6.8,3060,116,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3004.0,20.0,1,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1714,1.5484,34000000,23400000,7.3,3109,143,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,3317.0,14.0,17,0,0,0,0,0,0,0,0,0,0,8.330381569349418
857,1.5037,17000000,8100000,6.853,3033,105,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,2997.0,25.0,8,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1926,1.4488,25000000,12638526,6.8,3053,121,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,26.0,9,0,0,0,0,0,0,0,0,0,0,3.951243718581428
726,1.3275,0,1880736,7.007,3222,104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,21.0,3,1,1,1,0,0,0,0,0,0,0,4.143134726391533
539,1.1487,0,4372130,6.2,3047,103,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,,18.0,25,0,0,0,0,0,0,0,0,0,0,5.267858159063328
1378,1.1185,0,0,6.552,3299,96,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3187.0,20.0,4,0,0,0,0,0,0,0,0,0,0,5.828945617610208
1336,1.0662,23000000,15100000,7.827,3020,113,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,27.0,3,0,0,0,0,0,0,0,0,0,0,1.3862943611198906
1191,1.0145,7000000,3719383,6.263,3228,90,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3228.0,35.0,2,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1190,0.9115,7500000,16657800,6.903,3067,108,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,29.0,1,0,0,0,0,0,0,0,0,0,0,6.0330862217988015
884,0.8095,21400000,10898998,7.801,3300,113,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,21.0,2,0,0,0,0,0,0,0,0,0,0,4.02535169073515
16955,10.7965,116000000,856085151,6.826,2682,112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,18.0,13,0,1,0,0,0,0,0,0,0,0,3.4011973816621555
3897,9.6447,35000000,75836683,6.9,2775,122,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2773.0,14.0,7,0,1,0,0,0,0,0,0,0,0,9.10286651367095
18855,9.466,110000000,785896632,7.5,2818,120,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,21.0,10,0,1,0,0,0,0,0,0,0,0,4.219507705176107
15006,8.801,17000000,340955294,7.393,2860,91,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,,16.0,24,0,1,0,0,0,0,0,1,0,1,5.231108616854587
2418,8.2569,42000000,73900000,6.5,2643,129,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2682.0,11.0,23,0,0,0,0,0,0,0,0,0,0,5.135798437050262
5001,8.1232,88000000,160542134,5.634,2705,107,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,3.0,16,0,0,0,0,0,0,0,0,0,0,2.5649493574615367
14674,7.9598,160000000,1152028393,6.87,2612,143,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2952.0,20.0,9,0,0,0,0,0,0,0,0,0,0,3.1780538303479458
4364,7.7532,75000000,508600000,6.876,2641,85,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3317.0,25.0,19,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
6484,7.178,135000000,467989645,6.721,2627,114,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1726.0,24.0,10,0,1,0,0,0,0,0,0,0,0,2.302585092994046
5248,7.0647,62770198,64337744,7.845,2871,101,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2952.0,21.0,20,0,0,0,0,0,0,0,3,0,0,3.1780538303479458
3283,6.8053,30000000,80509622,6.855,2935,140,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2906.0,20.0,6,0,0,0,0,0,0,0,0,0,0,1.0986122886681098
8039,6.7844,150000000,530517320,6.252,2732,113,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,8.0,15,0,0,0,0,0,0,0,0,0,0,1.791759469228055
1752,6.4875,7280000,6591038,7.371,2816,148,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,,10.0,1,0,0,0,0,0,0,0,0,0,0,8.213652703029998
8198,6.3495,94000000,274650803,6.4,2889,118,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,14.0,22,1,1,1,0,0,0,0,0,0,0,2.6390573296152584
9075,6.1808,250000000,392952373,6.557,2818,135,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2808.0,20.0,10,0,1,0,0,0,0,0,0,0,0,6.481577129276431
5670,5.8895,50000000,214200000,7.031,2628,130,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,16.0,13,0,1,0,0,0,0,0,0,0,0,3.295836866004329
4813,5.4728,3000000,16976561,7.501,2802,100,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2801.0,14.0,1,0,0,0,0,0,0,0,0,0,0,2.079441541679836
6254,5.2976,69000000,151572634,6.5,2907,140,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,,20.0,17,0,0,0,0,0,0,0,0,0,0,4.8283137373023015
4298,5.1486,0,0,7.132,2640,132,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,2952.0,23.0,16,0,0,0,0,0,0,0,0,1,0,5.293304824724492
517,4.6793,0,0,6.3,2600,121,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2605.0,12.0,24,0,0,0,0,0,0,0,0,0,0,0.6931471805599453
2310,4.6123,40000000,31672678,6.899,2661,121,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,47.0,1,0,0,0,0,0,0,0,0,0,0,2.995732273553991
2716,4.5491,30000000,34017028,6.219,2893,107,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2899.0,19.0,13,0,1,0,0,0,0,0,0,0,0,1.6094379124341005
2030,4.4754,38000000,13143056,6.837,2691,121,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2952.0,20.0,20,0,0,0,0,0,0,0,0,0,0,2.302585092994046
3511,4.3152,60000000,76100000,7.014,2594,132,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,26.0,9,0,0,0,0,0,0,0,0,0,0,2.3978952727983707
2666,4.0456,25000000,158972570,6.267,2697,88,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,17.0,1,0,0,0,0,0,0,0,0,0,0,2.8903717578961645
3036,3.92,38000000,41657844,6.735,2648,110,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,,26.0,9,0,0,0,0,0,0,0,0,0,0,2.9444389791664403
869,3.8149,30000000,10023153,6.1,2712,102,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2710.0,9.0,1,0,1,1,0,0,1,0,0,0,0,10.946992264136677
7917,3.7556,15000000,93411426,7.491,2732,136,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2886.0,23.0,5,0,0,0,0,0,0,0,1,0,0,5.293304824724492
3879,3.6363,30000000,238539198,7.057,2726,121,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2731.0,24.0,25,0,0,0,0,0,0,0,0,0,0,2.833213344056216
2900,3.5525,34000000,41142379,7.025,2747,105,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2952.0,16.0,20,0,0,0,0,0,0,0,0,0,0,3.4011973816621555
589,3.1104,19000000,17700000,6.664,2775,103,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2952.0,13.0,13,0,0,0,1,0,0,0,0,0,0,3.5263605246161616
5239,3.1086,125000000,304870828,6.312,2761,102,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2759.0,18.0,10,0,0,0,0,0,0,0,0,0,0,7.7437032581737535
3464,3.0766,45000000,0,5.629,2918,102,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,2917.0,16.0,21,0,0,0,0,0,0,0,0,0,0,2.9444389791664403
539,2.9622,21000000,4746815,6.779,2839,104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2654.0,29.0,1,0,0,0,0,0,0,0,0,0,0,1.9459101490553128
805,2.7994,7000000,2183025,5.779,2739,90,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,17.0,1,0,0,0,0,0,0,0,0,0,0,2.19722457733622
1258,2.7441,6000000,8000000,6.886,2839,114,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,21.0,3,0,0,0,0,0,0,0,0,0,0,3.8918202981106265
